,win_ratio,mean,count
opentop0-opentop2-notyz1-top0,0.676470588235,1.03501065666,34
opentop0-opentop2-notyz1-top1,0.676470588235,1.03501065666,34
opentop0-opentop2-notyz1-jump1,0.612903225806,1.04505448002,31
opentop0-opentop2-notyz1-foot0,0.733333333333,1.04729252462,15
opentop0-opentop2-notyz1-minute,0.676470588235,1.03501065666,34
opentop0-opentop2-notyz1-volume,0.709677419355,1.0397385807,31
opentop0-notyz0-notyz1-jump2,0.644444444444,1.04550635739,45
opentop0-notyz0-notyz1-foot1,0.818181818182,1.02620687644,11
opentop0-notyz0-notyz1-foot2,0.736842105263,1.03332119117,19
opentop0-notyz0-notyz1-speedup1,0.681818181818,1.0888133966,22
opentop0-notyz0-notyz1-speedup2,0.702702702703,1.06001305628,37
opentop0-notyz0-notyz1-minute,0.632183908046,1.022809851,87
opentop0-notyz0-notyz1-volume,0.63768115942,1.02440920494,69
opentop0-notyz0-top0-jump2,0.634615384615,1.03694779249,52
opentop0-notyz0-top0-foot2,0.7,1.02754120756,20
opentop0-notyz0-top0-speedup2,0.702702702703,1.06001305628,37
opentop0-notyz0-top1-jump2,0.634615384615,1.03694779249,52
opentop0-notyz0-top1-foot2,0.7,1.02754120756,20
opentop0-notyz0-top1-speedup2,0.702702702703,1.06001305628,37
opentop0-notyz0-nottop0-speedup2,0.7,1.03630019345,10
opentop0-notyz0-nottop1-speedup2,0.642857142857,1.02415146703,42
opentop0-notyz0-jump1-speedup2,0.619047619048,1.07074931954,21
opentop0-notyz0-jump2-foot1,0.7,1.02107333277,10
opentop0-notyz0-jump2-foot2,0.736842105263,1.03213808775,19
opentop0-notyz0-jump2-speedup2,0.694444444444,1.0605416521,36
opentop0-notyz0-jump2-minute,0.65306122449,1.04103466396,49
opentop0-notyz0-jump2-volume,0.697674418605,1.049741226,43
opentop0-notyz0-foot1-speedup2,0.8125,1.03978975456,16
opentop0-notyz0-foot2-speedup2,0.764705882353,1.03775363562,17
opentop0-notyz0-foot2-minute,0.684210526316,1.0273790069,19
opentop0-notyz0-foot2-volume,0.684210526316,1.02630177939,19
opentop0-notyz0-speedup1-speedup2,0.84375,1.03607309996,32
opentop0-notyz0-speedup2-minute,0.714285714286,1.06348646577,35
opentop0-notyz0-speedup2-volume,0.764705882353,1.06889032888,34
opentop0-notyz1-yz0-jump2,0.666666666667,1.02430792404,63
opentop0-notyz1-yz0-foot2,0.678571428571,1.03029709586,28
opentop0-notyz1-yz0-speedup2,0.727272727273,1.03402946652,11
opentop0-notyz1-yz0-minute,0.646153846154,1.02250437875,130
opentop0-notyz1-yz0-volume,0.666666666667,1.02367862258,33
opentop0-notyz1-top0-jump2,0.625,1.02657628062,72
opentop0-notyz1-top0-foot2,0.638888888889,1.02657973229,36
opentop0-notyz1-top0-speedup1,0.681818181818,1.0888133966,22
opentop0-notyz1-top0-speedup2,0.764705882353,1.03238045497,17
opentop0-notyz1-top0-volume,0.68,1.02431384489,50
opentop0-notyz1-top1-jump2,0.625,1.02657628062,72
opentop0-notyz1-top1-foot2,0.638888888889,1.02657973229,36
opentop0-notyz1-top1-speedup1,0.681818181818,1.0888133966,22
opentop0-notyz1-top1-speedup2,0.764705882353,1.03238045497,17
opentop0-notyz1-top1-volume,0.68,1.02431384489,50
opentop0-notyz1-nottop0-speedup2,0.7,1.03630019345,10
opentop0-notyz1-jump1-foot2,0.625,1.02464199711,32
opentop0-notyz1-jump1-speedup1,0.666666666667,1.10838548171,18
opentop0-notyz1-jump1-speedup2,0.625,1.04447360706,32
opentop0-notyz1-jump1-volume,0.705882352941,1.0273227708,34
opentop0-notyz1-jump2-foot0,0.646153846154,1.0213356317,65
opentop0-notyz1-jump2-foot1,0.785714285714,1.03539401467,14
opentop0-notyz1-jump2-foot2,0.633333333333,1.02925015723,30
opentop0-notyz1-jump2-speedup1,0.833333333333,1.02987971788,30
opentop0-notyz1-jump2-speedup2,0.769230769231,1.0394976694,13
opentop0-notyz1-jump2-minute,0.630769230769,1.02968972044,65
opentop0-notyz1-jump2-volume,0.65,1.02842292608,20
opentop0-notyz1-foot0-foot2,0.678571428571,1.03029709586,28
opentop0-notyz1-foot0-speedup2,0.727272727273,1.03402946652,11
opentop0-notyz1-foot0-minute,0.62962962963,1.02029166736,135
opentop0-notyz1-foot0-volume,0.666666666667,1.02367862258,33
opentop0-notyz1-foot1-speedup2,0.8125,1.03978975456,16
opentop0-notyz1-foot1-minute,0.658536585366,1.02140333092,41
opentop0-notyz1-foot1-volume,0.714285714286,1.02369175137,28
opentop0-notyz1-foot2-speedup2,0.733333333333,1.04476305925,15
opentop0-notyz1-foot2-minute,0.689655172414,1.03648184961,29
opentop0-notyz1-foot2-volume,0.675675675676,1.02075264564,37
opentop0-notyz1-speedup1-speedup2,0.84375,1.03607309996,32
opentop0-notyz1-speedup1-minute,0.65,1.0939518884,20
opentop0-notyz1-speedup1-volume,0.647058823529,1.11294600944,17
opentop0-notyz1-speedup2-minute,0.846153846154,1.04438234687,13
opentop0-notyz1-speedup2-volume,0.733333333333,1.03380518121,15
opentop0-notyz1-minute-volume,0.708333333333,1.02678302158,48
opentop0-yz0-top0-speedup2,0.727272727273,1.03402946652,11
opentop0-yz0-top1-speedup2,0.727272727273,1.03402946652,11
opentop0-yz0-jump1-speedup2,0.652173913043,1.03980486134,23
opentop0-yz0-jump2-speedup2,0.740740740741,1.02058998567,27
opentop0-yz0-foot0-speedup2,0.727272727273,1.03402946652,11
opentop0-yz0-foot2-speedup2,0.7,1.04866858309,10
opentop0-yz0-speedup2-minute,0.652173913043,1.04302788308,23
opentop0-yz0-speedup2-volume,0.727272727273,1.03402946652,11
opentop0-top0-top1-speedup2,0.764705882353,1.03238045497,17
opentop0-top0-jump1-speedup2,0.625,1.04447360706,32
opentop0-top0-jump2-speedup2,0.769230769231,1.0394976694,13
opentop0-top0-foot0-speedup2,0.727272727273,1.03402946652,11
opentop0-top0-foot2-speedup2,0.733333333333,1.04476305925,15
opentop0-top0-speedup2-minute,0.846153846154,1.04438234687,13
opentop0-top0-speedup2-volume,0.733333333333,1.03380518121,15
opentop0-top1-jump1-speedup2,0.625,1.04447360706,32
opentop0-top1-jump2-speedup2,0.769230769231,1.0394976694,13
opentop0-top1-foot0-speedup2,0.727272727273,1.03402946652,11
opentop0-top1-foot1-speedup2,0.8125,1.03978975456,16
opentop0-top1-foot2-speedup2,0.733333333333,1.04476305925,15
opentop0-top1-speedup1-speedup2,0.84375,1.03607309996,32
opentop0-top1-speedup2-minute,0.846153846154,1.04438234687,13
opentop0-top1-speedup2-volume,0.733333333333,1.03380518121,15
opentop0-nottop0-jump2-speedup2,0.727272727273,1.02181661353,55
opentop0-nottop0-speedup1-speedup2,0.84375,1.03607309996,32
opentop0-nottop0-speedup2-volume,0.775510204082,1.02893085436,49
opentop0-jump1-jump2-speedup2,0.645161290323,1.04749181726,31
opentop0-jump1-foot0-speedup2,0.625,1.03429594041,24
opentop0-jump1-foot2-speedup2,0.7,1.04411439655,10
opentop0-jump1-speedup2-minute,0.612903225806,1.04492040019,31
opentop0-jump1-speedup2-volume,0.625,1.04447360706,32
opentop0-jump2-foot0-speedup2,0.740740740741,1.02058998567,27
opentop0-jump2-foot1-speedup2,0.833333333333,1.04237356051,12
opentop0-jump2-foot2-speedup2,0.733333333333,1.04476305925,15
opentop0-jump2-speedup1-speedup2,0.884615384615,1.03780138851,26
opentop0-jump2-speedup1-minute,0.757575757576,1.02011437982,33
opentop0-jump2-speedup1-volume,0.8,1.02549443599,25
opentop0-jump2-speedup2-minute,0.833333333333,1.04697955419,12
opentop0-jump2-speedup2-volume,0.769230769231,1.0394976694,13
opentop0-foot0-foot2-speedup2,0.7,1.04866858309,10
opentop0-foot0-speedup2-minute,0.625,1.03738466958,24
opentop0-foot0-speedup2-volume,0.727272727273,1.03402946652,11
opentop0-foot1-speedup2-minute,0.857142857143,1.04525252916,14
opentop0-foot1-speedup2-volume,0.909090909091,1.04434173668,11
opentop0-foot2-speedup2-minute,0.785714285714,1.05063855157,14
opentop0-foot2-speedup2-volume,0.785714285714,1.05063855157,14
opentop0-speedup1-speedup2-minute,0.892857142857,1.0409507732,28
opentop0-speedup1-speedup2-volume,0.913043478261,1.04232907897,23
opentop0-speedup2-minute-volume,0.846153846154,1.04438234687,13
opentop1-opentop2-notyz0-speedup2,0.846153846154,1.03764204766,13
opentop1-opentop2-notyz1-speedup2,0.8125,1.02238808486,16
opentop1-opentop2-top0-speedup2,0.8125,1.02238808486,16
opentop1-opentop2-top1-speedup2,0.8125,1.02238808486,16
opentop1-opentop2-jump1-speedup2,0.8125,1.02238808486,16
opentop1-opentop2-speedup2-minute,0.8125,1.02238808486,16
opentop1-opentop2-speedup2-volume,0.8125,1.02238808486,16
opentop1-notyz0-notyz1-foot2,0.733333333333,1.03096470004,15
opentop1-notyz0-notyz1-speedup2,0.733333333333,1.02880630959,30
opentop1-notyz0-top0-speedup2,0.733333333333,1.02880630959,30
opentop1-notyz0-top1-speedup2,0.733333333333,1.02880630959,30
opentop1-notyz0-jump1-speedup2,0.68,1.0236471042,25
opentop1-notyz0-jump2-speedup2,0.714285714286,1.02661477991,28
opentop1-notyz0-foot2-speedup2,0.674418604651,1.02057462029,43
opentop1-notyz0-speedup1-speedup2,0.6875,1.02686948328,16
opentop1-notyz0-speedup2-minute,0.724137931034,1.02889766711,29
opentop1-notyz0-speedup2-volume,0.733333333333,1.02880630959,30
opentop1-notyz1-yz0-volume,0.68,1.0209692232,25
opentop1-notyz1-top0-speedup2,0.74358974359,1.02552672805,39
opentop1-notyz1-top1-speedup2,0.74358974359,1.02552672805,39
opentop1-notyz1-jump1-foot2,0.733333333333,1.0225929849,30
opentop1-notyz1-jump1-speedup2,0.727272727273,1.0272106964,33
opentop1-notyz1-jump2-foot2,0.777777777778,1.02612670988,27
opentop1-notyz1-jump2-speedup2,0.72972972973,1.02430421273,37
opentop1-notyz1-foot2-minute,0.75,1.02372144547,32
opentop1-notyz1-foot2-volume,0.807692307692,1.03395500377,26
opentop1-notyz1-speedup1-speedup2,0.6875,1.02686948328,16
opentop1-notyz1-speedup2-minute,0.72972972973,1.02560885213,37
opentop1-notyz1-speedup2-volume,0.763157894737,1.03021778254,38
opentop1-yz0-jump1-speedup2,0.8,1.02223045638,10
opentop1-yz0-speedup2-volume,0.9,1.03442235001,10
opentop1-top0-top1-speedup2,0.74358974359,1.02552672805,39
opentop1-top0-jump1-speedup2,0.727272727273,1.0272106964,33
opentop1-top0-jump2-speedup2,0.72972972973,1.02430421273,37
opentop1-top0-speedup1-speedup2,0.6875,1.02686948328,16
opentop1-top0-speedup2-minute,0.72972972973,1.02560885213,37
opentop1-top0-speedup2-volume,0.763157894737,1.03021778254,38
opentop1-top1-jump1-speedup2,0.727272727273,1.0272106964,33
opentop1-top1-jump2-speedup2,0.72972972973,1.02430421273,37
opentop1-top1-speedup1-speedup2,0.6875,1.02686948328,16
opentop1-top1-speedup2-minute,0.72972972973,1.02560885213,37
opentop1-top1-speedup2-volume,0.763157894737,1.03021778254,38
opentop1-nottop0-jump1-speedup2,0.608695652174,1.020265594,23
opentop1-nottop0-jump2-speedup2,0.65,1.02020726803,40
opentop1-nottop0-foot0-volume,0.636363636364,1.02079511555,11
opentop1-nottop0-speedup2-volume,0.648648648649,1.02121012582,37
opentop1-jump1-jump2-speedup2,0.71875,1.02573513693,32
opentop1-jump1-speedup1-speedup2,0.666666666667,1.02533114842,15
opentop1-jump1-speedup2-minute,0.727272727273,1.0272106964,33
opentop1-jump1-speedup2-volume,0.727272727273,1.0272106964,33
opentop1-jump2-speedup1-speedup2,0.666666666667,1.02059577243,15
opentop1-jump2-speedup2-minute,0.722222222222,1.02425274804,36
opentop1-jump2-speedup2-volume,0.75,1.0292219226,36
opentop1-foot0-speedup1-speedup2,0.615384615385,1.03498328672,13
opentop1-speedup1-speedup2-minute,0.6875,1.02686948328,16
opentop1-speedup1-speedup2-volume,0.6875,1.02686948328,16
opentop1-speedup2-minute-volume,0.75,1.03056280198,36
opentop2-notyz0-jump1-speedup1,0.7,1.02893996176,10
opentop2-notyz1-yz0-top0,0.785714285714,1.05727122216,14
opentop2-notyz1-yz0-top1,0.785714285714,1.05727122216,14
opentop2-notyz1-yz0-jump1,0.75,1.05892721254,12
opentop2-notyz1-yz0-foot0,0.785714285714,1.05727122216,14
opentop2-notyz1-yz0-minute,0.785714285714,1.05727122216,14
opentop2-notyz1-yz0-volume,0.846153846154,1.06529437025,13
opentop2-notyz1-jump1-speedup1,0.7,1.02893996176,10
opentop2-foot0-foot1-speedup2,0.666666666667,1.0215082906,15
notyz0-notyz1-top0-foot2,0.714285714286,1.02655435304,21
notyz0-notyz1-top1-foot2,0.714285714286,1.02655435304,21
notyz0-notyz1-jump1-foot2,0.6875,1.02866580495,16
notyz0-notyz1-jump2-foot2,0.736842105263,1.02694941095,19
notyz0-notyz1-foot2-speedup1,0.769230769231,1.03545639874,13
notyz0-notyz1-foot2-speedup2,0.666666666667,1.0203182962,18
notyz0-notyz1-foot2-minute,0.75,1.02788207069,20
notyz0-notyz1-foot2-volume,0.714285714286,1.02655435304,21
notyz0-top0-foot2-speedup1,0.714285714286,1.02010332276,14
notyz0-top0-foot2-speedup2,0.666666666667,1.0203182962,18
notyz0-top1-foot2-speedup1,0.714285714286,1.02010332276,14
notyz0-top1-foot2-speedup2,0.666666666667,1.0203182962,18
notyz0-jump1-foot2-speedup2,0.642857142857,1.02231024305,14
notyz0-jump2-foot0-foot1,0.642857142857,1.02112380754,14
notyz0-jump2-foot2-speedup2,0.705882352941,1.02151349009,17
notyz0-foot0-foot2-speedup2,0.8,1.02320455307,10
notyz0-foot2-speedup1-speedup2,0.7,1.02690211014,10
notyz0-foot2-speedup1-minute,0.714285714286,1.02010332276,14
notyz0-foot2-speedup1-volume,0.714285714286,1.02010332276,14
notyz0-foot2-speedup2-minute,0.705882352941,1.02151349009,17
notyz0-foot2-speedup2-volume,0.666666666667,1.0203182962,18
notyz1-yz0-top0-jump2,0.666666666667,1.02430792404,63
notyz1-yz0-top0-foot2,0.678571428571,1.03029709586,28
notyz1-yz0-top0-speedup2,0.727272727273,1.03402946652,11
notyz1-yz0-top0-minute,0.646153846154,1.02250437875,130
notyz1-yz0-top0-volume,0.666666666667,1.02367862258,33
notyz1-yz0-top1-jump2,0.666666666667,1.02430792404,63
notyz1-yz0-top1-foot2,0.678571428571,1.03029709586,28
notyz1-yz0-top1-speedup2,0.727272727273,1.03402946652,11
notyz1-yz0-top1-minute,0.646153846154,1.02250437875,130
notyz1-yz0-top1-volume,0.666666666667,1.02367862258,33
notyz1-yz0-jump1-jump2,0.666666666667,1.02400466034,63
notyz1-yz0-jump1-foot2,0.678571428571,1.02961475254,28
notyz1-yz0-jump1-speedup2,0.652173913043,1.03980486134,23
notyz1-yz0-jump1-minute,0.647540983607,1.02360975558,122
notyz1-yz0-jump1-volume,0.72,1.0308307461,25
notyz1-yz0-jump2-foot0,0.666666666667,1.02430792404,63
notyz1-yz0-jump2-foot2,0.652173913043,1.03272577721,23
notyz1-yz0-jump2-speedup2,0.740740740741,1.02058998567,27
notyz1-yz0-jump2-minute,0.654545454545,1.02688212637,55
notyz1-yz0-jump2-volume,0.647058823529,1.02858353783,17
notyz1-yz0-foot0-foot2,0.678571428571,1.03029709586,28
notyz1-yz0-foot0-speedup2,0.727272727273,1.03402946652,11
notyz1-yz0-foot0-minute,0.646153846154,1.02250437875,130
notyz1-yz0-foot0-volume,0.666666666667,1.02367862258,33
notyz1-yz0-foot2-speedup2,0.7,1.04866858309,10
notyz1-yz0-foot2-minute,0.727272727273,1.04241644535,22
notyz1-yz0-foot2-volume,0.714285714286,1.02321524122,21
notyz1-yz0-speedup2-minute,0.652173913043,1.04302788308,23
notyz1-yz0-speedup2-volume,0.727272727273,1.03402946652,11
notyz1-yz0-minute-volume,0.709677419355,1.02187543613,31
notyz1-top0-jump1-foot2,0.608695652174,1.02069676117,23
notyz1-top0-foot1-foot2,0.681818181818,1.02044990669,22
notyz1-top0-foot2-speedup1,0.769230769231,1.03545639874,13
notyz1-top1-jump1-foot2,0.608695652174,1.02069676117,23
notyz1-top1-foot1-foot2,0.681818181818,1.02044990669,22
notyz1-top1-foot2-speedup1,0.769230769231,1.03545639874,13
notyz1-jump1-jump2-foot1,0.7,1.03062066903,10
notyz1-jump1-jump2-foot2,0.608695652174,1.02069676117,23
notyz1-jump1-foot0-volume,0.724137931034,1.02397014192,29
notyz1-jump1-foot1-foot2,0.7,1.02325833419,20
notyz1-jump1-foot1-volume,0.7,1.02896132978,10
notyz1-jump1-foot2-speedup1,0.75,1.03461088149,12
notyz1-jump1-foot2-minute,0.608695652174,1.02069676117,23
notyz1-jump1-foot2-volume,0.608695652174,1.02069676117,23
notyz1-jump2-foot0-foot1,0.642857142857,1.02112380754,14
notyz1-jump2-foot1-foot2,0.714285714286,1.02145698854,21
notyz1-jump2-foot1-volume,0.8,1.02570632852,10
notyz1-jump2-foot2-speedup1,0.75,1.03461088149,12
notyz1-foot0-foot2-volume,0.763157894737,1.02119809044,38
notyz1-foot1-foot2-speedup1,0.785714285714,1.02684765022,14
notyz1-foot1-foot2-minute,0.714285714286,1.02145698854,21
notyz1-foot1-foot2-volume,0.75,1.02277859418,20
notyz1-foot2-speedup1-speedup2,0.7,1.02690211014,10
notyz1-foot2-speedup1-minute,0.769230769231,1.03545639874,13
notyz1-foot2-speedup1-volume,0.769230769231,1.03545639874,13
yz0-top0-top1-speedup2,0.727272727273,1.03402946652,11
yz0-top0-jump1-speedup2,0.652173913043,1.03980486134,23
yz0-top0-jump2-speedup2,0.740740740741,1.02058998567,27
yz0-top0-foot0-speedup2,0.727272727273,1.03402946652,11
yz0-top0-foot2-speedup2,0.7,1.04866858309,10
yz0-top0-speedup2-minute,0.652173913043,1.04302788308,23
yz0-top0-speedup2-volume,0.727272727273,1.03402946652,11
yz0-top1-jump1-speedup2,0.652173913043,1.03980486134,23
yz0-top1-jump2-speedup2,0.740740740741,1.02058998567,27
yz0-top1-foot0-speedup2,0.727272727273,1.03402946652,11
yz0-top1-foot2-speedup2,0.7,1.04866858309,10
yz0-top1-speedup2-minute,0.652173913043,1.04302788308,23
yz0-top1-speedup2-volume,0.727272727273,1.03402946652,11
yz0-jump1-jump2-speedup2,0.652173913043,1.03980486134,23
yz0-jump1-foot0-speedup2,0.652173913043,1.03980486134,23
yz0-jump1-speedup2-minute,0.681818181818,1.04331843836,22
yz0-jump1-speedup2-volume,0.714285714286,1.02404233665,21
yz0-jump2-foot0-speedup2,0.740740740741,1.02058998567,27
yz0-jump2-foot2-speedup2,0.7,1.04866858309,10
yz0-jump2-speedup2-minute,0.740740740741,1.02058998567,27
yz0-jump2-speedup2-volume,0.769230769231,1.02725626753,26
yz0-foot0-foot2-speedup2,0.7,1.04866858309,10
yz0-foot0-speedup2-minute,0.652173913043,1.04302788308,23
yz0-foot0-speedup2-volume,0.727272727273,1.03402946652,11
yz0-speedup2-minute-volume,0.733333333333,1.02451221595,30
top0-top1-foot2-speedup1,0.714285714286,1.02010332276,14
top0-foot0-foot1-minute,0.625,1.02672945843,16
top0-foot0-foot1-volume,0.7,1.03904695182,10
top0-foot2-speedup1-speedup2,0.7,1.02690211014,10
top0-foot2-speedup1-minute,0.714285714286,1.02010332276,14
top0-foot2-speedup1-volume,0.714285714286,1.02010332276,14
top1-foot2-speedup1-speedup2,0.7,1.02690211014,10
top1-foot2-speedup1-minute,0.714285714286,1.02010332276,14
top1-foot2-speedup1-volume,0.714285714286,1.02010332276,14
nottop0-jump1-foot1-foot2,0.928571428571,1.03491188648,14
nottop0-jump2-foot0-foot1,0.642857142857,1.02112380754,14
nottop0-jump2-foot1-speedup1,0.692307692308,1.02585845722,13
jump1-foot1-foot2-speedup2,0.75,1.02109799999,12
jump1-foot1-speedup1-volume,0.761904761905,1.02118979146,21
jump1-foot2-speedup1-speedup2,0.7,1.02690211014,10
jump2-foot0-foot1-speedup2,0.7,1.02839810788,10
jump2-foot2-speedup1-speedup2,0.7,1.02690211014,10
foot0-foot1-speedup1-volume,0.769230769231,1.03131261395,13
foot0-foot2-speedup1-speedup2,0.733333333333,1.0201654834,15
foot2-speedup1-speedup2-minute,0.7,1.02690211014,10
foot2-speedup1-speedup2-volume,0.7,1.02690211014,10
foot2-speedup1-minute-volume,0.714285714286,1.02010332276,14
opentop0-opentop1-notyz0-notyz1-top1,0.818181818182,1.04667229449,11
opentop0-opentop1-notyz0-notyz1-speedup1,0.7,1.0283261964,10
opentop0-opentop1-notyz0-notyz1-speedup2,0.666666666667,1.03263356889,18
opentop0-opentop1-notyz0-notyz1-minute,0.8,1.04718151979,10
opentop0-opentop1-notyz0-notyz1-volume,0.666666666667,1.02002566695,18
opentop0-opentop1-notyz0-top0-speedup2,0.666666666667,1.03263356889,18
opentop0-opentop1-notyz0-top0-volume,0.666666666667,1.02065445119,27
opentop0-opentop1-notyz0-top1-nottop0,0.6875,1.02592515245,16
opentop0-opentop1-notyz0-top1-minute,0.666666666667,1.02488149317,15
opentop0-opentop1-notyz0-top1-volume,0.7,1.02815848826,10
opentop0-opentop1-notyz0-nottop0-minute,0.666666666667,1.02488149317,15
opentop0-opentop1-notyz0-speedup1-minute,0.692307692308,1.02653614723,13
opentop0-opentop1-notyz0-speedup2-minute,0.75,1.02696638467,12
opentop0-opentop1-notyz0-speedup2-volume,0.692307692308,1.03667984334,13
opentop0-opentop1-notyz0-minute-volume,0.7,1.02815848826,10
opentop0-opentop1-notyz1-yz0-volume,0.68,1.0209692232,25
opentop0-opentop1-notyz1-top0-top1,0.627450980392,1.02148831057,102
opentop0-opentop1-notyz1-top0-jump2,0.733333333333,1.02243951839,45
opentop0-opentop1-notyz1-top0-speedup1,0.7,1.0283261964,10
opentop0-opentop1-notyz1-top0-volume,0.692307692308,1.02050009653,26
opentop0-opentop1-notyz1-top1-jump1,0.614457831325,1.02362222482,83
opentop0-opentop1-notyz1-top1-jump2,0.733333333333,1.02243951839,45
opentop0-opentop1-notyz1-top1-speedup1,0.7,1.0283261964,10
opentop0-opentop1-notyz1-top1-minute,0.8,1.04718151979,10
opentop0-opentop1-notyz1-top1-volume,0.692307692308,1.02050009653,26
